瀬戸市コミュニティバス,鳥原町東,トリハラチョウヒガシ,35.24271,137.13684,岩屋堂線（上り）
瀬戸市コミュニティバス,鳥原町中,トリハラチョウナカ,35.24517,137.13565,岩屋堂線（上り）
瀬戸市コミュニティバス,鳥原町西,トリハラチョウニシ,35.24647,137.13335,岩屋堂線（上り）
瀬戸市コミュニティバス,鳥原橋,トリハラバシ,35.24398,137.13223,岩屋堂線（上り）
瀬戸市コミュニティバス,窯町,カママチ,35.24103,137.13036,岩屋堂線（上り）
瀬戸市コミュニティバス,二又池北,フタマタイケキタ,35.23839,137.13112,岩屋堂線（上り）
瀬戸市コミュニティバス,窯東山,カマヒガシヤマ,35.23965,137.12816,岩屋堂線（上り）
瀬戸市コミュニティバス,品野町３丁目東,シナノチョウサンチョウメヒガシ,35.24131,137.12528,岩屋堂線（上り）
瀬戸市コミュニティバス,品野町３丁目西,シナノチョウサンチョウメニシ,35.24366,137.12139,岩屋堂線（上り）
瀬戸市コミュニティバス,バロー品野店,バローシナノテン,35.24795,137.12249,岩屋堂線（上り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24994,137.12375,岩屋堂線（上り）
瀬戸市コミュニティバス,しなのバスセンター,シナノバスセンター,35.24993,137.12376,岩屋堂線（下り）
瀬戸市コミュニティバス,バロー品野店,バローシナノテン,35.24795,137.12249,岩屋堂線（下り）
瀬戸市コミュニティバス,品野町３丁目西,シナノチョウサンチョウメニシ,35.24371,137.12143,岩屋堂線（下り）
瀬戸市コミュニティバス,品野町３丁目東,シナノチョウサンチョウメヒガシ,35.24122,137.12579,岩屋堂線（下り）
瀬戸市コミュニティバス,窯東山,カマヒガシヤマ,35.23972,137.12822,岩屋堂線（下り）
瀬戸市コミュニティバス,二又池北,フタマタイケキタ,35.23835,137.13105,岩屋堂線（下り）
瀬戸市コミュニティバス,窯町,カママチ,35.24119,137.13051,岩屋堂線（下り）
瀬戸市コミュニティバス,鳥原橋,トリハラバシ,35.24398,137.13223,岩屋堂線（下り）
瀬戸市コミュニティバス,鳥原町西,トリハラチョウニシ,35.24646,137.13335,岩屋堂線（下り）
瀬戸市コミュニティバス,鳥原町中,トリハラチョウナカ,35.24517,137.13564,岩屋堂線（下り）
瀬戸市コミュニティバス,鳥原町東,トリハラチョウヒガシ,35.24271,137.13677,岩屋堂線（下り）
瀬戸市コミュニティバス,岩屋堂,イワヤドウ,35.23975,137.14013,岩屋堂線（下り）
瀬戸市コミュニティバス,愛知医大,アイチイダイ,35.19122,137.04962,本地線（上り）
瀬戸市コミュニティバス,立花,リッカ,35.18836,137.04813,本地線（上り）
瀬戸市コミュニティバス,坂上町西,サカウエチョウニシ,35.1982,137.05526,本地線（上り）
瀬戸市コミュニティバス,井戸金町,イドガネチョウ,35.19799,137.05784,本地線（上り）
瀬戸市コミュニティバス,坂上町東,サカウエチョウヒガシ,35.20155,137.05534,本地線（上り）
瀬戸市コミュニティバス,バロー瀬戸西店,バローセトニシテン,35.2065,137.05625,本地線（上り）
瀬戸市コミュニティバス,西本地,ニシホンジ,35.20482,137.061,本地線（上り）
瀬戸市コミュニティバス,本地会館,ホンジカイカン,35.20433,137.06331,本地線（上り）
瀬戸市コミュニティバス,幡山西小学校西,ハタヤマニシショウガッコウニシ,35.20373,137.06805,本地線（上り）
瀬戸市コミュニティバス,西脇町,ニシワキチョウ,35.20169,137.07304,本地線（上り）
瀬戸市コミュニティバス,新田町,シンデンチョウ,35.19918,137.07867,本地線（上り）
瀬戸市コミュニティバス,幡山支所,ハタヤマシショ,35.20243,137.08026,本地線（上り）
瀬戸市コミュニティバス,瀬戸口駅,セトグチエキ,35.20589,137.08194,本地線（上り）
