全国地方公共団体コード	路線ID	路線名	バス停ID	バス停名	便名	行先	発車予定時刻	運行情報	備考	
23204	SNOU00	曽野線（上り）	SNOU16	本郷町	２便	イオン瀬戸みずの店	9:23			
23204	SNOU00	曽野線（上り）	SNOU16	本郷町	３便	イオン瀬戸みずの店	10:28			
23204	SNOU00	曽野線（上り）	SNOU16	本郷町	４便	イオン瀬戸みずの店	11:36			
23204	SNOU00	曽野線（上り）	SNOU16	本郷町	５便	イオン瀬戸みずの店	12:39			
23204	SNOU00	曽野線（上り）	SNOU16	本郷町	６便	イオン瀬戸みずの店	15:16			
23204	SNOU00	曽野線（上り）	SNOU16	本郷町	７便	イオン瀬戸みずの店	16:24			
23204	SNOU00	曽野線（上り）	SNOU18	ゆりの台	１便	小田妻	8:04			
23204	SNOU00	曽野線（上り）	SNOU19	小田妻	１便	北松山町	8:05			
23204	SNOU00	曽野線（上り）	SNOU20	北松山町	１便	陶生病院	8:07			
23204	SNOU00	曽野線（上り）	SNOU21	陶生病院	１便	新瀬戸駅	8:10			
23204	SNOD00	曽野線（下り）	SNOD01	新瀬戸駅	１便	陶生病院	8:14			SNOD00
23204	SNOD00	曽野線（下り）	SNOD01	新瀬戸駅	５便	陶生病院	13:20			
23204	SNOD00	曽野線（下り）	SNOD02	陶生病院	１便	北松山町	8:17			
23204	SNOD00	曽野線（下り）	SNOD02	陶生病院	５便	北松山町	13:23			
23204	SNOD00	曽野線（下り）	SNOD03	北松山町	１便	小田妻	8:20			
23204	SNOD00	曽野線（下り）	SNOD03	北松山町	５便	小田妻	13:26			
23204	SNOD00	曽野線（下り）	SNOD04	小田妻	１便	ゆりの台	8:22			
23204	SNOD00	曽野線（下り）	SNOD04	小田妻	５便	ゆりの台	13:28			
23204	SNOD00	曽野線（下り）	SNOD05	ゆりの台	１便	中水野駅（到着）	8:23			
23204	SNOD00	曽野線（下り）	SNOD05	ゆりの台	５便	イオン瀬戸みずの店	13:29			
23204	SNOD00	曽野線（下り）	SNOD06	イオン瀬戸みずの店	２便	本郷町	9:32			
23204	SNOD00	曽野線（下り）	SNOD06	イオン瀬戸みずの店	３便	本郷町	10:37			
23204	SNOD00	曽野線（下り）	SNOD06	イオン瀬戸みずの店	４便	本郷町	11:45			
23204	SNOD00	曽野線（下り）	SNOD06	イオン瀬戸みずの店	５便	本郷町	13:34			
23204	SNOD00	曽野線（下り）	SNOD06	イオン瀬戸みずの店	６便	本郷町	15:25			
23204	SNOD00	曽野線（下り）	SNOD06	イオン瀬戸みずの店	７便	本郷町	16:33			
23204	SNOD00	曽野線（下り）	SNOD07	本郷町	２便	中水野駅	9:35			
23204	SNOD00	曽野線（下り）	SNOD07	本郷町	３便	中水野駅	10:40			
23204	SNOD00	曽野線（下り）	SNOD07	本郷町	４便	中水野駅	11:48			
23204	SNOD00	曽野線（下り）	SNOD07	本郷町	５便	中水野駅	13:37			
23204	SNOD00	曽野線（下り）	SNOD07	本郷町	６便	中水野駅	15:28			
23204	SNOD00	曽野線（下り）	SNOD07	本郷町	７便	中水野駅	16:36			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	１便	水野中橋	8:28			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	２便	水野中橋	9:37			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	３便	水野中橋	10:42			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	４便	水野中橋	11:50			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	５便	水野中橋	13:44			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	６便	水野中橋	15:30			
23204	SNOD00	曽野線（下り）	SNOD08	中水野駅	７便	水野中橋	16:38			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	１便	三社大明神	8:30			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	２便	三社大明神	9:39			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	３便	三社大明神	10:44			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	４便	三社大明神	11:52			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	５便	三社大明神	13:46			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	６便	三社大明神	15:32			
23204	SNOD00	曽野線（下り）	SNOD09	水野中橋	７便	三社大明神	16:40			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	１便	水野支所	8:31			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	２便	水野支所	9:40			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	３便	水野支所	10:45			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	４便	水野支所	11:53			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	５便	水野支所	13:47			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	６便	水野支所	15:33			
23204	SNOD00	曽野線（下り）	SNOD10	三社大明神	７便	水野支所	16:41			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	１便	山畑	8:33			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	２便	山畑	9:42			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	３便	山畑	10:47			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	４便	山畑	11:55			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	５便	山畑	13:49			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	６便	山畑	15:35			
23204	SNOD00	曽野線（下り）	SNOD11	水野支所	７便	山畑	16:43			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	１便	北脇	8:35			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	２便	北脇	9:44			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	３便	北脇	10:49			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	４便	北脇	11:57			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	５便	北脇	13:51			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	６便	北脇	15:37			
23204	SNOD00	曽野線（下り）	SNOD12	山畑	７便	北脇	16:45			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	１便	曽野口	8:36			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	２便	曽野口	9:45			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	３便	曽野口	10:50			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	４便	曽野口	11:58			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	５便	曽野口	13:52			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	６便	曽野口	15:38			
23204	SNOD00	曽野線（下り）	SNOD13	北脇	７便	曽野口	16:46			
